IDMethod,project,package,complextype,method,is_smell,NOP_method,CC_method,ATFD_method,FDP_method,CM_method,MAXNESTING_method,LOC_method,CYCLO_method,NMCS_method,NOLV_method,MaMCL_method,NOAV_method,LAA_method,FANOUT_method,CFNAMM_method,ATLD_method,CLNAMM_method,CINT_method,MeMCL_method,CDISP_method,isStatic_method,AMWNAMM_type,AMW_type,ATFD_type,CBO_type,CFNAMM_type,DIT_type,FANOUT_type,LCOM5_type,LOCNAMM_type,LOC_package,LOC_project,LOC_type,NIM_type,NMO_type,NOAM_type,NOA_type,NOCS_package,NOCS_project,NOCS_type,NOC_type,NOII_type,NOI_package,NOI_project,NOMNAMM_package,NOMNAMM_project,NOMNAMM_type,NOM_package,NOM_project,NOM_type,NOPA_type,NOPK_project,RFC_type,TCC_type,WMCNAMM_type,WMC_type,WOC_type,isStatic_type,num_final_attributes,num_final_not_static_attributes,num_final_static_attributes,num_not_final_not_static_attributes,num_static_attributes,num_static_not_final_attributes,number_abstract_methods,number_constructor_DefaultConstructor_methods,number_constructor_NotDefaultConstructor_methods,number_final_methods,number_final_not_static_methods,number_final_static_methods,number_not_abstract_not_final_methods,number_not_final_not_static_methods,number_not_final_static_methods,number_package_visibility_attributes,number_package_visibility_methods,number_private_visibility_attributes,number_private_visibility_methods,number_protected_visibility_attributes,number_protected_visibility_methods,number_public_visibility_methods,number_standard_design_methods,number_static_methods
39449,cobertura-1.9.4.1,net.sourceforge.cobertura.javancss.parser.java15.debug,JavaParser15Debug,_formatPackage(String),FALSE,1,0,0,0,0,2,7,2,0,1,0,1,0,0,0,0,0,0,0,0,0,5.541493776,5.460285132382892,6,7,10,1,5,0.9796441653584512,6929,10474,58364,6989,0,0,9,39,9,107,2,0,2,1,10,583,3159,482,596,3309,491,3,19,503,0.8633720930232558,2671,2681,0.9124087591240876,0,1,1,0,39,0,0,0,0,5,112,112,0,379,378,1,1,0,36,357,0,0,134,477,1
39450,cobertura-1.9.4.1,net.sourceforge.cobertura.javancss.parser.java15.debug,JavaParser15Debug,parse(),FALSE,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5.541493776,5.460285132382892,6,7,10,1,5,0.9796441653584512,6929,10474,58364,6989,0,0,9,39,9,107,2,0,2,1,10,583,3159,482,596,3309,491,3,19,503,0.8633720930232558,2671,2681,0.9124087591240876,0,1,1,0,39,0,0,0,0,5,112,112,0,379,378,1,1,0,36,357,0,0,134,477,1
39451,cobertura-1.9.4.1,net.sourceforge.cobertura.javancss.parser.java15.debug,JavaParser15Debug,parseImportUnit(),FALSE,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5.541493776,5.460285132382892,6,7,10,1,5,0.9796441653584512,6929,10474,58364,6989,0,0,9,39,9,107,2,0,2,1,10,583,3159,482,596,3309,491,3,19,503,0.8633720930232558,2671,2681,0.9124087591240876,0,1,1,0,39,0,0,0,0,5,112,112,0,379,378,1,1,0,36,357,0,0,134,477,1
42784,quartz-1.8.3,org.quartz.xml,XMLSchedulingDataProcessor,XMLSchedulingDataProcessor(ClassLoadHelper),FALSE,1,1,0,0,1,1,4,1,0,1,0,2,1,0,0,1,1,0,0,0,0,4.2631578947368425,4.1,14,11,34,1,12,0.963869464,1100,1238,52319,1127,0,0,2,22,3,280,1,0,1,0,36,46,2438,38,49,2923,40,5,44,88,0.4267425320056899,162,164,0.7272727272727273,0,8,1,7,14,7,0,0,0,1,0,0,0,40,40,0,0,0,5,1,12,22,17,37,0
42785,quartz-1.8.3,org.quartz.xml,XMLSchedulingDataProcessor,initDocumentParser(),FALSE,0,0,0,0,0,2,49,1,0,2,0,4,1,1,1,2,1,1,0,1,0,4.2631578947368425,4.1,14,11,34,1,12,0.963869464,1100,1238,52319,1127,0,0,2,22,3,280,1,0,1,0,36,46,2438,38,49,2923,40,5,44,88,0.4267425320056899,162,164,0.7272727272727273,0,8,1,7,14,7,0,0,0,1,0,0,0,40,40,0,0,0,5,1,12,22,17,37,0
42786,quartz-1.8.3,org.quartz.xml,XMLSchedulingDataProcessor,resolveSchemaSource(),FALSE,0,0,0,0,0,3,24,2,0,3,0,6,1,1,1,4,0,1,0,1,0,4.2631578947368425,4.1,14,11,34,1,12,0.963869464,1100,1238,52319,1127,0,0,2,22,3,280,1,0,1,0,36,46,2438,38,49,2923,40,5,44,88,0.4267425320056899,162,164,0.7272727272727273,0,8,1,7,14,7,0,0,0,1,0,0,0,40,40,0,0,0,5,1,12,22,17,37,0
42804,quartz-1.8.3,org.quartz.xml,XMLSchedulingDataProcessor,process(InputSource),TRUE,1,0,8,3,0,4,244,41,0,59,0,84,0.5789473684210527,7,8,11,6,15,0,0.4666666666666667,0,4.2631578947368425,4.1,14,11,34,1,12,0.963869464,1100,1238,52319,1127,0,0,2,22,3,280,1,0,1,0,36,46,2438,38,49,2923,40,5,44,88,0.4267425320056899,162,164,0.7272727272727273,0,8,1,7,14,7,0,0,0,1,0,0,0,40,40,0,0,0,5,1,12,22,17,37,0
42817,quartz-1.8.3,org.quartz.xml,XMLSchedulingDataProcessor,scheduleJobs(Scheduler),TRUE,1,0,6,2,0,8,176,41,0,14,0,21,0.1428571428571428,5,15,1,5,22,0,0.2272727272727272,0,4.2631578947368425,4.1,14,11,34,1,12,0.963869464,1100,1238,52319,1127,0,0,2,22,3,280,1,0,1,0,36,46,2438,38,49,2923,40,5,44,88,0.4267425320056899,162,164,0.7272727272727273,0,8,1,7,14,7,0,0,0,1,0,0,0,40,40,0,0,0,5,1,12,22,17,37,0
43652,quartz-1.8.3,org.quartz.impl.jdbcjobstore,JobStoreSupport,clusterRecover(ConnectionList),TRUE,2,0,18,6,0,8,163,16,0,22,0,56,0.3333333333333333,9,18,9,4,31,0,0.2903225806451613,0,3.194915254237288,2.770700636942675,43,31,181,1,69,0.9896449704142012,3392,12094,52319,3877,0,0,39,39,71,280,46,2,2,7,36,469,2438,118,560,2923,157,0,44,366,0.240110079,377,435,0,0,6,1,5,32,6,1,2,0,0,0,0,0,155,157,0,0,0,22,4,17,62,91,118,0
45788,drawswf-1.2.9,com.anotherbigidea.flash.sound,MP3Frame,getBitRate(),FALSE,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,5.2,3.4444444444444446,0,0,0,1,0,0.9535714285714284,161,1005,38451,177,0,1,4,35,8,297,0,0,0,1,25,30,2257,5,38,2742,9,14,33,9,0.5357142857142857,26,31,0.217391304,0,19,0,19,14,21,2,0,0,1,0,0,0,9,8,1,0,0,2,0,19,0,9,4,1
45789,drawswf-1.2.9,com.anotherbigidea.flash.sound,MP3Frame,getSampleRate(),FALSE,0,1,0,0,2,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,5.2,3.4444444444444446,0,0,0,1,0,0.9535714285714284,161,1005,38451,177,0,1,4,35,8,297,0,0,0,1,25,30,2257,5,38,2742,9,14,33,9,0.5357142857142857,26,31,0.217391304,0,19,0,19,14,21,2,0,0,1,0,0,0,9,8,1,0,0,2,0,19,0,9,4,1
45790,drawswf-1.2.9,com.anotherbigidea.flash.sound,MP3Frame,isStereo(),FALSE,0,1,0,0,2,1,1,1,0,0,0,2,1,0,0,2,0,0,0,0,0,5.2,3.4444444444444446,0,0,0,1,0,0.9535714285714284,161,1005,38451,177,0,1,4,35,8,297,0,0,0,1,25,30,2257,5,38,2742,9,14,33,9,0.5357142857142857,26,31,0.217391304,0,19,0,19,14,21,2,0,0,1,0,0,0,9,8,1,0,0,2,0,19,0,9,4,1
45800,drawswf-1.2.9,com.anotherbigidea.flash.sound,MP3Helper,getSoundDefinition(InputStream),FALSE,1,0,8,2,0,3,39,7,0,9,0,16,0,2,4,0,0,6,0,0.3333333333333333,1,5.666666666666667,5.666666666666667,11,6,8,1,5,0,142,1005,38451,142,0,0,0,0,8,297,0,0,0,1,25,30,2257,3,38,2742,3,0,33,16,0,17,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,3,3
48559,velocity-1.6.4,org.apache.velocity.convert,WebMacro,convert(String),FALSE,1,0,0,0,0,3,30,4,0,7,0,8,1,0,0,1,1,0,0,0,0,3,3,0,1,1,1,1,0.8571428571428571,269,269,55590,269,0,0,0,3,1,388,0,0,0,0,47,8,2678,8,8,2957,8,0,33,9,1,24,24,1,0,2,0,2,0,3,1,0,1,0,3,2,1,6,5,1,0,0,0,5,3,0,4,8,2
48560,velocity-1.6.4,org.apache.velocity.convert,WebMacro,writeTemplate(StringStringString),FALSE,3,0,0,0,0,4,58,7,0,11,0,11,1,0,0,1,3,0,0,0,0,3,3,0,1,1,1,1,0.8571428571428571,269,269,55590,269,0,0,0,3,1,388,0,0,0,0,47,8,2678,8,8,2957,8,0,33,9,1,24,24,1,0,2,0,2,0,3,1,0,1,0,3,2,1,6,5,1,0,0,0,5,3,0,4,8,2
48561,velocity-1.6.4,org.apache.velocity.convert,WebMacro,extractPath(String),FALSE,1,0,0,0,0,1,6,2,0,2,0,2,0,0,0,0,0,0,0,0,0,3,3,0,1,1,1,1,0.8571428571428571,269,269,55590,269,0,0,0,3,1,388,0,0,0,0,47,8,2678,8,8,2957,8,0,33,9,1,24,24,1,0,2,0,2,0,3,1,0,1,0,3,2,1,6,5,1,0,0,0,5,3,0,4,8,2
51585,jspwiki-2.8.4,com.ecyrd.management,SimpleMBean,findGetterSetter(ClassStringClass),FALSE,3,0,0,0,0,2,18,3,0,7,0,6,0,0,0,0,0,0,0,0,1,4.555555555555555,4.2727272727272725,0,0,0,1,0,1,337,382,69144,382,0,0,2,1,1,405,0,2,1,0,36,9,2245,9,11,2714,11,0,40,11,0,41,47,0,0,0,0,0,1,0,0,2,0,1,0,0,0,9,10,1,0,0,0,1,1,2,8,8,1
51913,jspwiki-2.8.4,com.ecyrd.jspwiki.plugin,PageViewPlugin.PageViewManager,execute(WikiContextMap),TRUE,2,1,21,7,1,7,210,48,0,37,0,62,0.16,6,9,4,2,14,0,0.4285714285714285,0,8.1,8.1,29,13,15,1,11,0.7301587301587301,517,5337,69144,517,0,0,0,7,36,405,1,0,1,3,36,124,2245,10,130,2714,10,0,40,32,1,81,81,1,0,1,1,0,6,0,0,0,1,0,0,0,0,11,11,0,0,0,7,5,0,2,4,10,0
51933,jspwiki-2.8.4,com.ecyrd.jspwiki.plugin,RecentChangesPlugin,execute(WikiContextMap),TRUE,2,0,11,3,0,6,156,13,0,25,0,40,0.2142857142857142,5,9,3,3,14,0,0.3571428571428571,0,4,4,13,14,10,2,6,1,224,5337,69144,224,5,0,0,7,36,405,0,0,1,3,36,124,2245,5,130,2714,5,5,40,33,1,20,20,0.1666666666666666,0,6,0,6,0,7,1,0,0,0,0,0,0,5,5,0,0,0,2,4,0,0,1,5,0
54352,jgraph-5.13.0.0,com.jgraph.layout,JGraphExampleLayoutCache,JGraphExampleLayoutCache(),FALSE,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,3.090909090909091,1,24,20,2,11,0.85,322,4505,53577,330,130,2,1,6,36,399,5,0,0,3,23,181,2349,10,221,2996,11,0,32,232,0.6190476190476191,33,34,0.8888888888888888,0,0,0,0,13,0,0,0,0,3,0,0,0,11,11,0,0,0,0,1,13,1,9,7,0
54353,jgraph-5.13.0.0,com.jgraph.layout,JGraphExampleLayoutCache,JGraphExampleLayoutCache(JGraphExampleGraph),FALSE,1,1,2,2,1,1,5,1,0,1,0,5,0.6666666666666666,3,2,2,0,4,0,0.75,0,3.3,3.090909090909091,1,24,20,2,11,0.85,322,4505,53577,330,130,2,1,6,36,399,5,0,0,3,23,181,2349,10,221,2996,11,0,32,232,0.6190476190476191,33,34,0.8888888888888888,0,0,0,0,13,0,0,0,0,3,0,0,0,11,11,0,0,0,0,1,13,1,9,7,0
54585,jgraph-5.13.0.0,com.jgraph.layout.hierarchical,JGraphMedianHybridCrossingReduction,transpose(intJGraphHierarchyModel),TRUE,2,0,1,1,0,7,138,25,0,27,0,30,0,1,3,0,0,4,0,0.25,0,10.142857142857142,9,5,5,8,1,4,0.9523809523809524,517,2496,53577,525,0,0,1,6,12,399,1,0,2,1,23,46,2349,7,76,2996,8,0,32,18,0.3333333333333333,71,72,0.5,0,0,0,0,6,0,0,0,1,0,0,0,0,9,9,0,0,0,0,5,6,1,3,7,0
57448,openjms-0.7.7-beta-1,org.exolab.jms.tranlog,DataTransactionLogEntry,DataTransactionLogEntry(),FALSE,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,1.4285714285714286,0,3,4,2,2,0.6666666666666666,68,1207,68929,98,11,2,2,2,9,515,0,0,1,0,79,50,3254,5,69,3790,7,0,48,22,1,6,10,0.6,0,1,0,1,1,1,0,0,0,3,0,0,0,7,7,0,1,2,1,0,0,0,5,2,0
57449,openjms-0.7.7-beta-1,org.exolab.jms.tranlog,DataTransactionLogEntry,DataTransactionLogEntry(ExternalXidString),FALSE,2,1,0,0,1,1,3,1,0,2,0,2,0,0,0,0,1,0,0,0,0,1.2,1.4285714285714286,0,3,4,2,2,0.6666666666666666,68,1207,68929,98,11,2,2,2,9,515,0,0,1,0,79,50,3254,5,69,3790,7,0,48,22,1,6,10,0.6,0,1,0,1,1,1,0,0,0,3,0,0,0,7,7,0,1,2,1,0,0,0,5,2,0
57450,openjms-0.7.7-beta-1,org.exolab.jms.tranlog,DataTransactionLogEntry,DataTransactionLogEntry(ExternalXidStringlong),FALSE,3,0,0,0,0,1,3,1,0,3,0,3,0,1,1,0,0,1,0,1,0,1.2,1.4285714285714286,0,3,4,2,2,0.6666666666666666,68,1207,68929,98,11,2,2,2,9,515,0,0,1,0,79,50,3254,5,69,3790,7,0,48,22,1,6,10,0.6,0,1,0,1,1,1,0,0,0,3,0,0,0,7,7,0,1,2,1,0,0,0,5,2,0
57536,openjms-0.7.7-beta-1,org.exolab.jms.plugins.proxygen,ProxyGenerator,generateMethod(MethodSourceWriter),TRUE,2,0,0,0,0,4,153,36,0,27,0,31,1,4,8,2,5,8,0,0.5,0,5.714285714285714,5.714285714285714,0,3,15,1,5,0.967948718,612,1393,68929,612,0,0,0,12,9,515,2,0,0,0,79,50,3254,14,65,3790,14,0,48,29,0.3090909090909091,80,80,1,0,9,3,6,3,6,0,0,0,1,0,0,0,14,13,1,0,0,12,2,0,10,2,13,1
57683,openjms-0.7.7-beta-1,org.exolab.jms.net.uri,URIHelper,convertHostToAddress(URI),FALSE,1,7,7,1,9,3,20,5,0,6,0,12,0,1,1,0,1,8,0,0.125,1,2.923076923076923,2.923076923076923,7,4,4,1,3,0,280,2794,68929,280,0,0,0,0,4,515,0,0,0,0,79,46,3254,13,60,3790,13,0,48,25,0,38,38,1,0,0,0,0,0,0,0,0,0,1,0,0,0,13,1,12,0,0,0,2,0,0,11,12,12
61322,fitlibraryforfitnesse-20100806,fitlibrary.specify.entityParser,UserAdapter,addDebt(Userdouble),FALSE,2,0,0,0,0,1,4,1,0,2,0,2,0,1,1,0,0,1,0,1,0,1.3333333333333333,1.2,1,1,1,1,1,0.75,15,87,25691,26,0,0,2,2,4,795,0,0,2,0,87,12,3476,3,17,4165,5,0,108,7,0.2,4,6,0.6,0,0,0,0,2,0,0,0,0,0,0,0,0,5,5,0,2,0,0,0,0,0,5,3,0
61323,fitlibraryforfitnesse-20100806,fitlibrary.specify.entityParser,UserAdapter,findUser(String),FALSE,1,0,0,0,0,1,6,2,0,2,0,3,1,0,0,1,0,0,0,0,0,1.3333333333333333,1.2,1,1,1,1,1,0.75,15,87,25691,26,0,0,2,2,4,795,0,0,2,0,87,12,3476,3,17,4165,5,0,108,7,0.2,4,6,0.6,0,0,0,0,2,0,0,0,0,0,0,0,0,5,5,0,2,0,0,0,0,0,5,3,0
61350,fitlibraryforfitnesse-20100806,fitlibraryGeneric.list,ListParser2,parseTable(TableTestResults),FALSE,2,0,5,4,0,2,27,8,0,7,0,15,0.2857142857142857,8,14,2,1,17,0,0.4705882352941176,0,4.6,4.6,7,24,26,2,15,0.5,92,252,25691,92,7,2,0,1,5,795,1,0,0,0,87,17,3476,5,19,4165,5,0,108,55,0.3333333333333333,23,23,1,0,0,0,0,1,0,0,0,0,1,0,0,0,5,4,1,0,0,1,1,0,2,2,4,1
65663,colt-1.2.0,cern.jet.math,NumericalIntegration,NumericalIntegration(),FALSE,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,6,2888,75688,6,0,0,0,0,133,525,0,0,0,0,67,235,3956,1,235,4143,1,0,24,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
65664,colt-1.2.0,cern.jet.math,Exponential,Exponential(),FALSE,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,6,2888,75688,6,0,0,0,0,133,525,0,0,0,0,67,235,3956,1,235,4143,1,0,24,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
65665,colt-1.2.0,cern.jet.math,ExponentialIntegral,ExponentialIntegral(),FALSE,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,6,2888,75688,6,0,0,0,0,133,525,0,0,0,0,67,235,3956,1,235,4143,1,0,24,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
66698,colt-1.2.0,cern.colt.matrix.linalg,EigenvalueDecomposition,hqr2(),TRUE,0,0,0,0,0,7,438,69,0,27,0,34,1,0,0,7,1,0,0,0,0,13.545454545454543,13.545454545454543,2,7,7,1,6,0.7625,947,5531,75688,947,0,1,0,8,27,525,0,0,1,2,67,237,3956,11,246,4143,11,0,24,18,0.6,149,149,1,0,1,0,1,9,1,0,0,0,1,0,0,0,11,11,0,1,0,9,5,0,0,6,10,0
67233,colt-1.2.0,cern.colt.bitvector,BitVector,forEachIndexFromToInState(intintbooleanIntProcedure),TRUE,4,0,1,1,0,6,111,21,0,16,0,19,0.6666666666666666,2,4,2,1,4,0,0.5,0,3.8484848484848486,3.7714285714285714,3,3,11,2,4,0.4558823529411764,724,1466,75688,754,0,3,2,2,4,525,1,0,0,0,67,77,3956,33,79,4143,35,0,24,46,0.8787878787878788,127,132,0.935483871,0,0,0,0,2,0,0,0,0,2,0,0,0,35,34,1,0,0,0,0,2,4,31,31,1
70064,jung-2.0.1,edu.uci.ics.jung.visualization3d.decorators,PickableVertexPaintTransformer,PickableVertexPaintTransformer(PickedInfoPaintPaint),FALSE,3,0,3,1,0,1,11,2,0,3,0,6,0,0,0,0,0,0,0,0,0,2,2,3,2,1,1,1,1,40,40,53617,40,0,0,0,3,1,786,0,0,1,0,63,2,3333,2,2,3884,2,0,40,3,1,4,4,1,0,0,0,0,3,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,3,0,2,1,0
70065,jung-2.0.1,edu.uci.ics.jung.visualization3d.decorators,PickableVertexPaintTransformer,transform(Object),FALSE,1,0,3,1,0,1,7,2,0,1,0,4,0,1,1,0,0,1,0,1,0,2,2,3,2,1,1,1,1,40,40,53617,40,0,0,0,3,1,786,0,0,1,0,63,2,3333,2,2,3884,2,0,40,3,1,4,4,1,0,0,0,0,3,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,3,0,2,1,0
70067,jung-2.0.1,edu.uci.ics.jung.io.graphml.parser,GraphElementParser,GraphElementParser(ParserContext),FALSE,1,1,0,0,1,1,3,1,0,1,0,1,0,1,1,0,0,1,0,1,0,5.8,5.8,25,22,27,2,15,0,214,1004,53617,214,5,0,0,0,14,786,0,0,0,1,63,41,3333,5,41,3884,5,0,40,51,1,29,29,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,5,0,0,0,0,3,0,0,2,4,0
74290,pooka-3.0-080505,net.suberic.pooka.resource,JDBCResourceManager,createVariableBundle(StringVariableBundle),FALSE,2,0,0,0,0,2,22,2,0,3,0,2,0,1,1,0,0,1,0,1,0,3.4285714285714284,3.4285714285714284,3,11,16,2,11,0,151,473,68127,151,10,0,0,0,4,813,0,0,0,0,36,32,3762,7,32,4551,7,0,28,37,0,24,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8,7,1,0,0,0,0,0,0,8,7,1
74291,pooka-3.0-080505,net.suberic.pooka.resource,JDBCResourceManager,createMailcap(String),FALSE,1,0,0,0,0,1,3,1,0,1,0,0,0,1,1,0,0,1,0,1,0,3.4285714285714284,3.4285714285714284,3,11,16,2,11,0,151,473,68127,151,10,0,0,0,4,813,0,0,0,0,36,32,3762,7,32,4551,7,0,28,37,0,24,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8,7,1,0,0,0,0,0,0,8,7,1
74292,pooka-3.0-080505,net.suberic.pooka.resource,JDBCResourceManager,createPookaTrustManager(TrustManager[]String),FALSE,2,0,0,0,0,1,3,1,0,2,0,1,0,1,1,0,0,1,0,1,0,3.4285714285714284,3.4285714285714284,3,11,16,2,11,0,151,473,68127,151,10,0,0,0,4,813,0,0,0,0,36,32,3762,7,32,4551,7,0,28,37,0,24,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8,7,1,0,0,0,0,0,0,8,7,1
74434,pooka-3.0-080505,net.suberic.pooka.gui.search,SearchEntryPanel,setEnabled(boolean),FALSE,1,1,11,1,1,2,10,2,0,3,0,21,0.1764705882352941,2,0,3,0,2,0,1,0,1.818181818181818,2.2142857142857144,12,4,15,5,8,0.8601398601398601,261,903,68127,319,520,0,3,11,10,813,5,0,0,0,36,44,3762,11,52,4551,14,5,28,32,1,20,31,0.4285714285714285,0,0,0,0,7,5,5,0,0,3,0,0,0,14,14,0,7,0,0,5,0,0,9,8,0
74572,pooka-3.0-080505,net.suberic.pooka.thread,LoadMessageThread,loadWaitingMessages(),TRUE,0,0,10,4,0,11,171,39,5,18,2,31,0.2307692307692307,5,10,3,5,17,2,0.2941176470588235,0,4.555555555555555,3.782608695652174,10,7,12,2,7,0.9214876033057852,405,1082,68127,430,44,1,5,11,6,813,0,0,0,0,36,54,3762,18,69,4551,23,2,28,42,0.3857142857142857,82,87,0.7083333333333334,0,0,0,0,9,2,2,0,0,1,0,0,0,23,23,0,0,0,9,1,0,0,22,17,0
74824,pooka-3.0-080505,net.suberic.pooka.cache,CachingFolderInfo,loadFolder(boolean),TRUE,1,0,8,2,0,10,121,33,2,9,2,30,0.9444444444444444,5,7,17,1,16,2,0.3125,0,6.225,5.953488372093023,34,38,89,3,21,0.9444444444444444,1348,3417,68127,1400,123,34,3,3,14,813,1,0,0,1,36,161,3762,40,181,4551,43,0,28,302,0.3402439024390244,249,256,0.9090909090909092,0,0,0,0,2,1,1,0,0,2,0,0,0,43,43,0,1,0,1,0,1,10,33,38,0
79130,galleon-2.3.0,org.lnicholls.galleon.apps.desktop,DesktopConfiguration,getName(),FALSE,0,1,0,0,1,1,5,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1.2857142857142858,0,0,0,1,0,0.7777777777777777,45,467,120720,79,0,1,4,3,6,764,0,0,1,0,30,16,3256,3,20,4305,7,0,35,7,0.238095238,3,9,0.4285714285714285,0,0,0,0,3,0,0,0,0,0,0,0,0,7,7,0,0,0,3,0,0,0,7,3,0
79131,galleon-2.3.0,org.lnicholls.galleon.apps.desktop,DesktopConfiguration,setName(String),FALSE,1,1,0,0,1,1,9,3,0,1,0,3,1,0,0,2,0,0,0,0,0,1,1.2857142857142858,0,0,0,1,0,0.7777777777777777,45,467,120720,79,0,1,4,3,6,764,0,0,1,0,30,16,3256,3,20,4305,7,0,35,7,0.238095238,3,9,0.4285714285714285,0,0,0,0,3,0,0,0,0,0,0,0,0,7,7,0,0,0,3,0,0,0,7,3,0
79132,galleon-2.3.0,org.lnicholls.galleon.apps.desktop,DesktopConfiguration,setModified(boolean),FALSE,1,0,0,0,0,1,5,1,0,1,0,2,1,0,0,1,0,0,0,0,0,1,1.2857142857142858,0,0,0,1,0,0.7777777777777777,45,467,120720,79,0,1,4,3,6,764,0,0,1,0,30,16,3256,3,20,4305,7,0,35,7,0.238095238,3,9,0.4285714285714285,0,0,0,0,3,0,0,0,0,0,0,0,0,7,7,0,0,0,3,0,0,0,7,3,0
79143,galleon-2.3.0,org.lnicholls.galleon.apps.desktop,Desktop.DesktopScreen,update(),FALSE,0,1,0,0,1,4,137,7,0,15,0,17,0,2,3,0,0,3,0,0.6666666666666666,0,3,3,0,5,5,6,3,0.75,233,467,120720,233,114,2,0,1,6,764,1,0,0,0,30,16,3256,5,20,4305,5,0,35,18,0.3333333333333333,15,15,1,0,0,0,0,1,0,0,0,0,1,0,0,0,5,5,0,0,0,1,1,0,0,4,4,0
79187,galleon-2.3.0,org.lnicholls.galleon.apps.email,org.lnicholls.galleon.apps.email.Email$3,run(),TRUE,0,0,10,3,0,8,235,25,0,24,0,32,0,4,4,0,0,12,0,0.3333333333333333,0,25,25,10,6,4,2,4,0,239,1875,120720,239,44,1,0,0,14,764,0,0,0,0,30,40,3256,1,65,4305,1,0,35,13,1,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0
79297,galleon-2.3.0,org.lnicholls.galleon.apps.internetSlideshows,InternetSlideshows,getPhotoDescriptions(String),TRUE,1,1,0,0,1,9,177,21,0,19,0,20,0,4,9,0,0,9,0,0.4444444444444444,1,12.5,12.5,2,23,18,7,12,1,1405,2029,120720,1405,158,1,0,9,12,764,6,0,0,0,30,39,3256,2,54,4305,2,1,35,90,0,25,25,0.6666666666666666,0,2,0,2,6,3,1,0,0,0,0,0,0,2,1,1,0,0,8,0,0,0,2,2,1
80319,galleon-2.3.0,org.lnicholls.galleon.widget,DefaultApplication,init(IContext),FALSE,1,22,10,4,22,4,77,7,3,7,2,22,0.090909091,7,8,1,0,18,2,0.3888888888888889,0,4.142857142857143,3.4,15,22,46,6,25,0.9729064039408868,2297,7792,120720,2396,129,0,9,14,29,764,6,22,0,2,30,163,3256,21,230,4305,30,2,35,93,0.073891626,87,102,0.6071428571428571,0,1,0,1,10,4,3,0,0,0,0,0,0,30,25,5,0,0,12,1,0,3,26,21,5
81802,galleon-2.3.0,org.lnicholls.galleon.database,PersistentValueManager,savePersistentValue(StringStringDateint),TRUE,4,0,0,0,0,6,120,12,0,14,0,15,1,2,3,1,3,3,0,0.6666666666666666,1,4.0625,4.0625,2,3,11,1,4,0.9333333333333332,625,12350,120720,625,0,0,0,1,35,764,1,0,0,14,30,591,3256,16,880,4305,16,0,35,29,0.057142857,65,65,1,0,0,0,0,0,1,1,0,0,0,0,0,0,16,0,16,0,0,1,1,0,0,15,16,16
82142,galleon-2.3.0,org.lnicholls.galleon.apps.traffic,Traffic,getTrafficResults(StringStringStringStringString),TRUE,5,1,0,0,1,7,193,21,0,26,0,27,1,4,10,1,0,10,0,0.4,1,12,12,3,23,15,7,10,1,1280,1908,120720,1280,158,1,0,9,12,764,5,0,0,0,30,40,3256,2,62,4305,2,1,35,91,0,24,24,0.6666666666666666,0,2,0,2,6,3,1,0,0,0,0,0,0,2,1,1,0,0,8,0,0,0,2,2,1
82787,galleon-2.3.0,org.lnicholls.galleon.server,TiVoListener,resolveService(JmDNSStringStringServiceInfo),TRUE,4,0,9,2,0,7,177,20,1,13,1,35,0.4285714285714285,2,5,6,0,20,1,0.1,0,5.5,5.5,9,4,6,1,4,0.95,305,4016,120720,305,0,0,0,8,17,764,0,0,2,2,30,203,3256,6,326,4305,6,0,35,29,0.6,33,33,1,0,6,0,6,1,7,1,0,0,1,0,0,0,6,6,0,0,0,8,0,0,0,6,5,0
